usage_year;usage_vendor;usage_ip_address;usage_journal_title;usage_count
2015;Wiley;130.11.33.167;Water Resources Research;1
2015;Wiley;130.11.33.186;Water Resources Research;1
2015;Oxford;130.11.33.193;BioScience;2
2015;Oxford;130.11.33.206;BioScience;1
2015;Oxford;130.11.33.206;BioScience;1
2015;Oxford;130.11.33.209;National Science Review;1
2015;Oxford;130.11.33.209;BioScience;3
2015;Oxford;130.11.33.209;Integrative and Comparative Biology;1
2015;Wiley;130.11.33.231;Water Resources Research;1
2015;Wiley;130.11.33.239;Water Resources Research;1
2015;Oxford;130.11.33.246;Bioscience Horizons: The International Journal of Student Research;2
2015;Oxford;130.11.33.246;ICES Journal of Marine Science;1
2015;Wiley;130.11.33.246;Water Resources Research;1
2015;Oxford;130.11.33.247;ICES Journal of Marine Science;1
2015;Oxford;130.11.33.247;BioScience;2
2015;Oxford;130.11.33.29;Journal of Petrology;1
2015;Oxford;130.11.33.3;BioScience;1
2015;Wiley;130.11.33.35;Water Resources Research;1
2015;Oxford;130.11.33.41;BioScience;1
2015;Oxford;130.11.33.43;Journal of Plankton Research;1
2015;Wiley;130.11.33.43;Water Resources Research;1
2015;Wiley;130.11.33.57;Water Resources Research;1
2015;Wiley;130.11.33.72;Water Resources Research;1
2015;Oxford;130.11.33.74;BioScience;1
2015;Wiley;130.11.33.79;Water Resources Research;1
2015;Wiley;130.11.33.87;Water Resources Research;1
2015;Wiley;130.11.33.87;Geophysical Research Letters;1
2015;Wiley;130.11.34.1;Water Resources Research;1
2015;Wiley;130.11.34.101;Water Resources Research;1
2015;Oxford;130.11.34.106;BioScience;1
2015;Oxford;130.11.34.113;BioScience;1
2015;Oxford;130.11.34.113;BioScience;1
2015;Wiley;130.11.34.113;Water Resources Research;1
2015;Wiley;130.11.34.115;Water Resources Research;1
2015;Oxford;130.11.34.12;American Journal of Epidemiology;1
2015;Wiley;130.11.34.133;Water Resources Research;1
2015;Wiley;130.11.34.133;Geophysical Research Letters;1
2015;Oxford;130.11.34.142;BioScience;2
2015;Wiley;130.11.34.142;Water Resources Research;1
2015;Oxford;130.11.34.146;Journal of Experimental Botany;1
2015;Wiley;130.11.34.146;Water Resources Research;1
2015;Wiley;130.11.34.146;Geophysical Research Letters;1
2015;Oxford;130.11.34.151;BioScience;1
2015;Oxford;130.11.34.151;BioScience;1
2015;Wiley;130.11.34.151;Water Resources Research;1
2015;Wiley;130.11.34.159;Water Resources Research;1
2015;Wiley;130.11.34.161;Water Resources Research;1
2015;Wiley;130.11.34.213;Water Resources Research;1
2015;Oxford;130.11.34.214;Integrative and Comparative Biology;2
2015;Oxford;130.11.34.221;BioScience;1
2015;Oxford;130.11.34.221;BioScience;3
2015;Oxford;130.11.34.221;Journal of Heredity;1
2015;Oxford;130.11.34.221;BioScience;1
2015;Wiley;130.11.34.221;Water Resources Research;1
2015;Wiley;130.11.34.221;Geophysical Research Letters;1
2015;Wiley;130.11.34.221;Journal of Vegetation Science;1
2015;Wiley;130.11.34.222;Water Resources Research;1
2015;Wiley;130.11.34.223;Water Resources Research;1
2015;Oxford;130.11.34.234;BioScience;3
2015;Oxford;130.11.34.234;BioScience;1
2015;Oxford;130.11.34.234;BioScience;1
2015;Wiley;130.11.34.234;Water Resources Research;1
2015;Wiley;130.11.34.239;Water Resources Research;1
2015;Wiley;130.11.34.239;Geophysical Research Letters;1
2015;Wiley;130.11.34.243;Water Resources Research;1
2015;Oxford;130.11.34.254;Journal of Petrology;2
2015;Oxford;130.11.34.254;Journal of Petrology;1
2015;Oxford;130.11.34.254;Journal of Petrology;1
2015;Oxford;130.11.34.254;Journal of Petrology;4
2015;Oxford;130.11.34.254;Journal of Petrology;1
2015;Oxford;130.11.34.254;Journal of Petrology;2
2015;Oxford;130.11.34.48;BioScience;1
2015;Wiley;130.11.34.52;Water Resources Research;1
2015;Wiley;130.11.34.60;Geographical Analysis;1
2015;Oxford;130.11.34.64;BioScience;1
2015;Wiley;130.11.34.64;Geophysical Research Letters;1
2015;Oxford;130.11.34.65;Genome Biology and Evolution;1
2015;Oxford;130.11.34.65;Schizophrenia Bulletin;1
2015;Wiley;130.11.34.83;Water Resources Research;1
2015;Oxford;130.11.35.104;Journal of the American Medical Informatics Association;1
2015;Wiley;130.11.35.104;Water Resources Research;1
2015;Wiley;130.11.35.106;Water Resources Research;1
2015;Oxford;130.11.35.11;FEMS Microbiology Ecology;8
2015;Oxford;130.11.35.11;FEMS Microbiology Ecology;11
2015;Oxford;130.11.35.11;FEMS Microbiology Ecology;4
2015;Oxford;130.11.35.11;BioScience;1
2015;Wiley;130.11.35.11;Water Resources Research;1
2015;Wiley;130.11.35.11;Geophysical Research Letters;1
2015;Wiley;130.11.35.113;Geophysical Research Letters;1
2015;Wiley;130.11.35.116;Water Resources Research;1
2015;Oxford;130.11.35.117;Nucleic Acids Research;1
2015;Oxford;130.11.35.117;Bioinformatics;1
2015;Oxford;130.11.35.117;Bioinformatics;1
2015;Wiley;130.11.35.117;Water Resources Research;1
2015;Wiley;130.11.35.117;Environmental Microbiology Reports;1
2015;Oxford;130.11.35.148;BioScience;2
2015;Wiley;130.11.35.148;Water Resources Research;1
2015;Wiley;130.11.35.148;Geophysical Research Letters;1
2015;Oxford;130.11.35.161;Journal of Petrology;3
2015;Wiley;130.11.35.168;Water Resources Research;1
2015;Oxford;130.11.35.169;Alcohol and Alcoholism;1
2015;Wiley;130.11.35.18;Water Resources Research;1
2015;Oxford;130.11.35.180;Journal of Petrology;3
2015;Oxford;130.11.35.180;Journal of Petrology;1
2015;Wiley;130.11.35.192;Water Resources Research;1
2015;Oxford;130.11.35.214;BioScience;1
2015;Oxford;130.11.35.214;BioScience;2
2015;Oxford;130.11.35.220;BioScience;1
2015;Wiley;130.11.35.237;Water Resources Research;1
2015;Oxford;130.11.35.241;Journal of Petrology;3
2015;Oxford;130.11.35.241;Journal of Petrology;2
2015;Wiley;130.11.35.241;Geographical Analysis;1
2015;Wiley;130.11.35.248;Water Resources Research;1
2015;Oxford;130.11.35.254;BioScience;2
2015;Oxford;130.11.35.254;BioScience;2
2015;Oxford;130.11.35.254;BioScience;4
2015;Oxford;130.11.35.254;BioScience;3
2015;Oxford;130.11.35.30;Glycobiology;1
2015;Oxford;130.11.35.30;Journal of Plankton Research;3
2015;Oxford;130.11.35.30;BioScience;3
2015;Oxford;130.11.35.32;Annals of Botany;1
2015;Wiley;130.11.35.32;Water Resources Research;1
2015;Wiley;130.11.35.51;Water Resources Research;1
2015;Wiley;130.11.35.67;Water Resources Research;1
2015;Wiley;130.11.35.69;Water Resources Research;1
2015;Wiley;130.11.35.80;American Anthropologist;1
2015;Wiley;130.11.35.86;Water Resources Research;1
2015;Wiley;130.11.35.9;Water Resources Research;1
2015;Wiley;130.11.36.103;Water Resources Research;1
2015;Oxford;130.11.36.107;BioScience;1
2015;Wiley;130.11.36.112;Water Resources Research;1
2015;Oxford;130.11.36.156;Clinical Kidney Journal;1
2015;Wiley;130.11.36.158;Water Resources Research;1
2015;Oxford;130.11.38.100;FEMS Microbiology Ecology;3
2015;Oxford;130.11.36.160;Clinical Infectious Diseases;1
2015;Wiley;130.11.36.163;Water Resources Research;1
2015;Oxford;130.11.36.180;British Medical Bulletin;1
2015;Wiley;130.11.36.185;Water Resources Research;1
2015;Oxford;130.11.36.190;BioScience;1
2015;Oxford;130.11.36.199;BioScience;1
2015;Wiley;130.11.36.208;Water Resources Research;1
2015;Oxford;130.11.36.221;BioScience;8
2015;Wiley;130.11.36.221;Water Resources Research;1
2015;Wiley;130.11.36.238;Water Resources Research;1
2015;Wiley;130.11.36.243;Water Resources Research;1
2015;Wiley;130.11.36.25;Water Resources Research;1
2015;Oxford;130.11.36.251;Journal of Petrology;1
2015;Oxford;130.11.36.251;Journal of Petrology;7
2015;Oxford;130.11.36.44;BioScience;1
2015;Wiley;130.11.36.51;Water Resources Research;1
2015;Wiley;130.11.36.51;Geophysical Research Letters;1
2015;Wiley;130.11.36.52;Water Resources Research;1
2015;Oxford;130.11.36.65;Bioinformatics;1
2015;Oxford;130.11.36.65;Integrative and Comparative Biology;1
2015;Oxford;130.11.36.65;Journal of Mammalogy;1
2015;Oxford;130.11.36.65;Journal of Heredity;1
2015;Oxford;130.11.36.65;BioScience;1
2015;Oxford;130.11.36.65;Molecular Biology and Evolution;1
2015;Oxford;130.11.36.90;FEMS Microbiology Ecology;1
2015;Oxford;130.11.36.96;Journal of the American Medical Informatics Association;1
2015;Oxford;130.11.37.109;Annals of Botany;2
2015;Oxford;130.11.37.109;Annals of Botany;1
2015;Wiley;130.11.37.123;Water Resources Research;1
2015;Oxford;130.11.37.130;Journal of Chromatographic Science;1
2015;Oxford;130.11.37.130;BioScience;2
2015;Oxford;130.11.37.130;ICES Journal of Marine Science;1
2015;Oxford;159.189.27.92;BioScience;2
2015;Oxford;130.11.37.130;Journal of Petrology;1
2015;Oxford;130.11.37.130;Journal of Chromatographic Science;1
2015;Wiley;130.11.37.130;Water Resources Research;1
2015;Oxford;130.11.37.134;ICES Journal of Marine Science;1
2015;Wiley;130.11.37.138;Water Resources Research;1
2015;Wiley;130.11.37.148;Water Resources Research;1
2015;Wiley;130.11.37.149;Water Resources Research;1
2015;Oxford;130.11.37.157;Annals of the Entomological Society of America;1
2015;Oxford;130.11.37.157;Poultry Science;3
2015;Oxford;130.11.37.157;Journal of Petrology;1
2015;Oxford;130.11.37.157;Behavioral Ecology;1
2015;Oxford;130.11.37.157;BioScience;1
2015;Wiley;130.11.37.157;Water Resources Research;1
2015;Wiley;130.11.37.157;Geographical Analysis;1
2015;Wiley;130.11.37.159;Water Resources Research;1
2015;Oxford;130.11.37.163;BioScience;1
2015;Oxford;130.11.37.163;ICES Journal of Marine Science;2
2015;Oxford;130.11.37.17;Geophysical Journal International;3
2015;Oxford;130.11.37.17;Geophysical Journal International;1
2015;Oxford;130.11.37.17;Geophysical Journal International;2
2015;Wiley;130.11.37.17;Geophysical Research Letters;1
2015;Oxford;130.11.37.184;BioScience;1
2015;Wiley;130.11.37.184;Water Resources Research;1
2015;Wiley;130.11.37.184;Geophysical Research Letters;1
2015;Wiley;130.11.37.196;Water Resources Research;1
2015;Oxford;130.11.37.199;ICES Journal of Marine Science;3
2015;Oxford;130.11.37.199;BioScience;1
2015;Oxford;130.11.37.199;ICES Journal of Marine Science;1
2015;Oxford;130.11.37.199;ICES Journal of Marine Science;2
2015;Oxford;130.11.37.199;BioScience;2
2015;Oxford;130.11.37.199;BioScience;1
2015;Wiley;130.11.37.199;Water Resources Research;1
2015;Wiley;130.11.37.206;Water Resources Research;1
2015;Wiley;130.11.37.209;Water Resources Research;1
2015;Wiley;130.11.37.209;Journal of the Royal Statistical Society: Series B (Statistical Methodology);1
2015;Oxford;130.11.37.22;Nephrology Dialysis Transplantation;1
2015;Oxford;130.11.37.220;Human Reproduction Update;1
2015;Wiley;130.11.37.222;Water Resources Research;1
2015;Oxford;130.11.37.235;BioScience;1
2015;Oxford;130.11.37.235;BioScience;1
2015;Wiley;130.11.37.235;Water Resources Research;1
2015;Wiley;130.11.37.47;Water Resources Research;1
2015;Wiley;130.11.37.57;Water Resources Research;1
2015;Oxford;130.11.37.71;Journal of Chromatographic Science;1
2015;Wiley;130.11.37.76;Water Resources Research;1
2015;Oxford;130.11.37.82;Poultry Science;1
2015;Wiley;130.11.37.82;Geophysical Research Letters;1
2015;Wiley;130.11.37.92;Water Resources Research;1
2015;Oxford;130.11.38.100;FEMS Microbiology Ecology;2
2015;Oxford;130.11.38.100;Database;1
2015;Wiley;130.11.38.11;Water Resources Research;1
2015;Oxford;130.11.38.112;BioScience;1
2015;Oxford;130.11.38.138;BioScience;4
2015;Oxford;130.11.38.138;Journal of Mammalogy;1
2015;Oxford;130.11.38.138;BioScience;2
2015;Oxford;130.11.38.138;National Science Review;1
2015;Oxford;130.11.38.138;Behavioral Ecology;4
2015;Oxford;130.11.38.138;BioScience;6
2015;Oxford;130.11.38.138;Journal of Mammalogy;2
2015;Oxford;130.11.38.138;National Science Review;1
2015;Oxford;130.11.38.138;Systematic Biology;5
2015;Oxford;130.11.38.138;BioScience;7
2015;Oxford;130.11.38.138;Journal of Mammalogy;6
2015;Oxford;130.11.38.138;Behavioral Ecology;1
2015;Oxford;130.11.38.138;BioScience;2
2015;Oxford;130.11.38.138;National Science Review;1
2015;Oxford;130.11.38.138;BioScience;2
2015;Oxford;130.11.38.138;National Science Review;2
2015;Wiley;130.11.38.15;Water Resources Research;1
2015;Oxford;130.11.38.174;BioScience;3
2015;Oxford;130.11.38.174;BioScience;1
2015;Wiley;130.11.38.174;Water Resources Research;1
2015;Oxford;130.11.38.176;Journal of Petrology;1
2015;Oxford;130.11.38.176;Journal of Petrology;1
2015;Wiley;130.11.38.176;Geophysical Research Letters;1
2015;Oxford;130.11.38.187;ICES Journal of Marine Science;1
2015;Oxford;130.11.38.192;The Journal of Infectious Diseases;1
2015;Oxford;130.11.38.197;Journal of Petrology;4
2015;Oxford;130.11.38.199;Journal of Petrology;4
2015;Wiley;130.11.38.20;Water Resources Research;1
2015;Wiley;130.11.38.203;Water Resources Research;1
2015;Wiley;130.11.38.205;Water Resources Research;1
2015;Oxford;130.11.38.209;BioScience;2
2015;Wiley;130.11.38.209;Water Resources Research;1
2015;Oxford;130.11.38.211;Journal of Public Health;3
2015;Oxford;130.11.38.211;Journal of Public Health;1
2015;Oxford;130.11.38.211;Journal of Public Health;1
2015;Wiley;130.11.38.218;Water Resources Research;1
2015;Wiley;130.11.38.218;Geophysical Research Letters;1
2015;Oxford;130.11.38.229;Nephrology Dialysis Transplantation;1
2015;Wiley;130.11.38.245;Water Resources Research;1
2015;Wiley;130.11.38.248;Water Resources Research;1
2015;Oxford;130.11.38.251;American Literary History;1
2015;Wiley;130.11.38.39;Water Resources Research;1
2015;Wiley;130.11.38.42;Water Resources Research;1
2015;Oxford;130.11.38.55;Journal of Petrology;1
2015;Oxford;130.11.38.63;Geophysical Journal International;1
2015;Oxford;130.11.38.63;Geophysical Journal International;1
2015;Wiley;130.11.38.63;Water Resources Research;1
2015;Wiley;130.11.38.63;Geophysical Research Letters;1
2015;Oxford;130.11.38.7;Journal of Petrology;1
2015;Wiley;130.11.38.70;Water Resources Research;1
2015;Wiley;130.11.38.78;Water Resources Research;1
2015;Wiley;130.11.38.78;Geophysical Research Letters;1
2015;Wiley;130.11.38.88;Water Resources Research;1
2015;Wiley;130.11.38.96;Water Resources Research;1
2015;Oxford;130.11.38.96;BioScience;1
2015;Oxford;130.11.38.96;BioScience;2
2015;Oxford;130.11.39.1;BioScience;2
2015;Oxford;130.11.39.1;BioScience;1
2015;Wiley;130.11.39.1;Water Resources Research;1
2015;Wiley;130.11.39.1;Geophysical Research Letters;1
2015;Wiley;130.11.39.108;Water Resources Research;1
2015;Wiley;130.11.39.120;Ecosystem Health and Sustainability;1
2015;Oxford;130.11.39.122;BioScience;2
2015;Wiley;130.11.39.151;Water Resources Research;1
2015;Wiley;130.11.39.159;Water Resources Research;1
2015;Oxford;130.11.39.177;American Journal of Epidemiology;1
2015;Wiley;130.11.39.177;Geophysical Research Letters;1
2015;Wiley;130.11.39.182;Geographical Analysis;1
2015;Wiley;130.11.39.183;Water Resources Research;1
2015;Wiley;130.11.39.183;Geophysical Research Letters;1
2015;Wiley;130.11.39.194;Water Resources Research;1
2015;Wiley;130.11.39.195;Water Resources Research;1
2015;Oxford;130.11.39.197;Journal of Experimental Botany;1
2015;Wiley;130.11.39.199;Water Resources Research;1
2015;Wiley;130.11.39.205;Water Resources Research;1
2015;Wiley;130.11.39.220;Water Resources Research;1
2015;Wiley;130.11.39.227;Water Resources Research;1
2015;Oxford;130.11.39.248;American Journal of Epidemiology;1
2015;Wiley;130.11.39.248;Water Resources Research;1
2015;Oxford;130.11.39.251;Journal of Heredity;1
2015;Oxford;130.11.39.251;Journal of Mammalogy;1
2015;Wiley;130.11.39.251;Water Resources Research;1
2015;Oxford;130.11.39.36;Geophysical Journal International;1
2015;Wiley;130.11.39.39;Water Resources Research;1
2015;Wiley;130.11.39.43;Water Resources Research;1
2015;Oxford;130.11.39.5;BioScience;2
2015;Wiley;130.11.39.5;Water Resources Research;1
2015;Oxford;130.11.39.60;Nucleic Acids Research;3
2015;Oxford;130.11.39.60;Nucleic Acids Research;1
2015;Oxford;130.11.39.85;BioScience;2
2015;Oxford;130.11.39.87;Annals of Botany;2
2015;Oxford;130.11.39.87;Annals of the Entomological Society of America;10
2015;Oxford;130.11.39.87;Annals of the Entomological Society of America;12
2015;Oxford;130.11.39.97;The Journal of Infectious Diseases;1
2015;Oxford;130.11.39.99;BioScience;1
2015;Wiley;130.11.39.99;Water Resources Research;1
2015;Wiley;130.11.39.99;Geophysical Research Letters;1
2015;Wiley;130.11.40.100;Water Resources Research;1
2015;Oxford;130.11.40.100;BioScience;6
2015;Oxford;130.11.40.103;Nephrology Dialysis Transplantation;1
2015;Oxford;130.11.40.103;Geophysical Journal International;8
2015;Oxford;130.11.40.103;Geophysical Journal International;2
2015;Oxford;130.11.40.103;Geophysical Journal International;2
2015;Wiley;130.11.40.103;Water Resources Research;1
2015;Wiley;130.11.40.103;Geophysical Research Letters;1
2015;Oxford;130.11.40.106;Journal of Plankton Research;2
2015;Oxford;130.11.40.116;BioScience;1
2015;Oxford;130.11.40.116;Geophysical Journal International;2
2015;Wiley;130.11.40.116;Geophysical Research Letters;1
2015;Wiley;130.11.40.116;Environmental Microbiology Reports;1
2015;Wiley;130.11.40.150;Water Resources Research;1
2015;Wiley;130.11.40.150;Geophysical Research Letters;1
2015;Wiley;130.11.40.157;Water Resources Research;1
2015;Oxford;130.11.40.158;FEMS Microbiology Reviews;1
2015;Oxford;130.11.40.158;Integrative and Comparative Biology;1
2015;Wiley;130.11.40.158;Geophysical Research Letters;1
2015;Wiley;130.11.40.16;Water Resources Research;1
